streetNumber,streetName,streetType,suburb,postcode,state,geoLocation,propertyType,bedrooms,bathrooms,carspaces,result,agent,id,agencyId,agencyName,agencyProfilePageUrl,propertyDetailsUrl,price,unitNumber,area,second_ID,canonicalUrl,areaSize,photos
7,Dickens,St,Parkdale,3195.0,Vic,"{'latitude': -37.990795, 'longitude': 145.071306}",House,3,2.0,2.0,AUHB,Hodges Sandringham,2017654488,3917,Hodges Real Estate Sandringham,https://www.domain.com.au/real-estate-agencies/hodgesrealestatesandringham-3917,https://www.domain.com.au/7-dickens-street-parkdale-vic-3195-2017654488,2175000,,0,MK-0278-JL,https://www.domain.com.au/property-profile/7-dickens-street-parkdale-vic-3195,789,https://bucket-api.domain.com.au/v1/bucket/image/2017654488_1_1_220310_045112-w1600-h1068
26,The Corso,,Parkdale,3195.0,Vic,"{'latitude': -37.993307, 'longitude': 145.0722954}",Townhouse,3,1.0,2.0,AUSD,Buxton Mentone,2017640680,3937,Buxton Real Estate Mentone,https://www.domain.com.au/real-estate-agencies/buxtonrealestatementone-3937,https://www.domain.com.au/2-26-the-corso-parkdale-vic-3195-2017640680,1420000,2,0,PI-2939-TR,https://www.domain.com.au/property-profile/22-na-botto-court-morphettville-sa-5043,0,0
3,Manningham,St,Parkville,3052.0,Vic,"{'latitude': -37.7884488, 'longitude': 144.9428907}",House,3,2.0,0.0,AUSD,Belle Property Carlton,2017646855,24322,Belle Property Carlton,https://www.domain.com.au/real-estate-agencies/bellepropertycarlton-24322,https://www.domain.com.au/3-manningham-street-parkville-vic-3052-2017646855,1445000,,0,RH-6331-DO,https://www.domain.com.au/property-profile/3-manningham-street-parkville-vic-3052,228,https://bucket-api.domain.com.au/v1/bucket/image/2017646855_1_1_220308_042033-w4500-h3000
54,The Avenue,,Parkville,3052.0,Vic,"{'latitude': -37.7867198, 'longitude': 144.9572056}",Townhouse,3,1.0,1.0,AUSP,Nelson Alexander Carlton,2017666718,4719,Nelson Alexander | Carlton,https://www.domain.com.au/real-estate-agencies/nelsonalexandercarlton-4719,https://www.domain.com.au/14-54-the-avenue-parkville-vic-3052-2017666718,1005000,14,0,PI-2939-TR,https://www.domain.com.au/property-profile/22-na-botto-court-morphettville-sa-5043,0,0
24C,Arndt,Rd,Pascoe Vale,3044.0,Vic,"{'latitude': -37.7206337, 'longitude': 144.9322928}",House,3,2.0,2.0,AUVB,MATTHEWS,2017649218,35262,MATTHEWS.,https://www.domain.com.au/real-estate-agencies/matthews-35262,https://www.domain.com.au/24c-arndt-road-pascoe-vale-vic-3044-2017649218,840000,,0,OO-0025-SG,https://www.domain.com.au/property-profile/24c-arndt-road-pascoe-vale-vic-3044,250,https://bucket-api.domain.com.au/v1/bucket/image/2017649218_1_1_220309_011534-w1500-h1000
9,Arnold,Ct,Pascoe Vale,3044.0,Vic,"{'latitude': -37.721766, 'longitude': 144.9340005}",Townhouse,3,2.0,2.0,AUSP,Eview Group - C+M Residential,2017452067,28112,Eview Group - C+M Residential,https://www.domain.com.au/real-estate-agencies/eviewgroupcmresidential-28112,https://www.domain.com.au/1-9-arnold-court-pascoe-vale-vic-3044-2017452067,955000,1,0,CV-6652-TJ,https://www.domain.com.au/property-profile/9-arnold-court-pascoe-vale-vic-3044,923,https://bucket-api.domain.com.au/v1/bucket/image/11239843_1_pi_170324_010455-w800-h600
178,Cumberland,Rd,Pascoe Vale,3044.0,Vic,"{'latitude': -37.7258427, 'longitude': 144.9398046}",House,4,2.0,2.0,AUSP,Jellis Craig Essendon,2017638211,13365,Jellis Craig Essendon,https://www.domain.com.au/real-estate-agencies/jelliscraigessendon-13365,https://www.domain.com.au/178-cumberland-road-pascoe-vale-vic-3044-2017638211,1575000,,0,NE-6582-FQ,https://www.domain.com.au/property-profile/178-cumberland-road-pascoe-vale-vic-3044,715,https://bucket-api.domain.com.au/v1/bucket/image/2017638211_1_1_220303_065512-w1600-h1067
39,Danin,St,Pascoe Vale,3044.0,Vic,"{'latitude': -37.723385, 'longitude': 144.928883}",Unit,3,1.0,1.0,AUVB,Brad Teal Woodards Pascoe Vale,2017647666,4898,Brad Teal Woodards Pascoe Vale,https://www.domain.com.au/real-estate-agencies/bradtealwoodardspascoevale-4898,https://www.domain.com.au/1-39-danin-street-pascoe-vale-vic-3044-2017647666,630000,1,0,TK-2546-FE,0,0,0
19,Main,St,Pascoe Vale,3044.0,Vic,"{'latitude': -37.724999, 'longitude': 144.9206027}",Townhouse,4,2.0,2.0,AUSD,Barry Plant Glenroy,2017643723,11897,Barry Plant Glenroy,https://www.domain.com.au/real-estate-agencies/barryplantglenroy-11897,https://www.domain.com.au/1-19-main-street-pascoe-vale-vic-3044-2017643723,1080000,1,0,QQ-3182-OI,https://www.domain.com.au/property-profile/19-main-street-pascoe-vale-vic-3044,1132,https://bucket-api.domain.com.au/v1/bucket/image/w800-h533-2011223628_1_pi_150325_094051
22,Zenith,St,Pascoe Vale,3044.0,Vic,"{'latitude': -37.7244223, 'longitude': 144.9353677}",House,3,1.0,2.0,AUSP,McGrath Coburg / Brunswick,2017640769,275,McGrath Coburg / Brunswick,https://www.domain.com.au/real-estate-agencies/mcgrathcoburgbrunswick-275,https://www.domain.com.au/22-zenith-street-pascoe-vale-vic-3044-2017640769,1251000,,0,NK-2804-BU,https://www.domain.com.au/property-profile/22-zenith-street-pascoe-vale-vic-3044,716,https://bucket-api.domain.com.au/v1/bucket/image/2017640769_1_1_220306_114846-w3840-h2160
23,Davern,St,Pascoe Vale South,3044.0,Vic,"{'latitude': -37.7346427, 'longitude': 144.9328587}",House,3,2.0,2.0,AUSP,NAY Pascoe Vale,2017646625,5894,Nelson Alexander Pascoe Vale,https://www.domain.com.au/real-estate-agencies/nelsonalexanderpascoevale-5894,https://www.domain.com.au/23-davern-street-pascoe-vale-south-vic-3044-2017646625,1555000,,0,TW-3842-AF,https://www.domain.com.au/property-profile/23-davern-street-pascoe-vale-south-vic-3044,489,https://bucket-api.domain.com.au/v1/bucket/image/2017646625_1_1_220308_034213-w1600-h1067
1a,Peronne,St,Pascoe Vale South,3044.0,Vic,"{'latitude': -37.7402603, 'longitude': 144.9396111}",Unit,2,1.0,1.0,AUSD,Barry Plant Coburg,2017650537,6048,Barry Plant Coburg,https://www.domain.com.au/real-estate-agencies/bpdcoburg,https://www.domain.com.au/1a-peronne-street-pascoe-vale-south-vic-3044-2017650537,840000,,0,MR-4242-KP,https://www.domain.com.au/property-profile/1a-peronne-street-pascoe-vale-south-vic-3044,227,https://bucket-api.domain.com.au/v1/bucket/image/2017650537_1_1_220309_043324-w2500-h1667
28,Reynolds,Pde,Pascoe Vale South,3044.0,Vic,"{'latitude': -37.7438323, 'longitude': 144.9396971}",House,3,1.0,2.0,AUSP,NAY Pascoe Vale,2017632772,5894,Nelson Alexander Pascoe Vale,https://www.domain.com.au/real-estate-agencies/nelsonalexanderpascoevale-5894,https://www.domain.com.au/28-reynolds-parade-pascoe-vale-south-vic-3044-2017632772,1275000,,0,WS-3104-FB,https://www.domain.com.au/property-profile/28-reynolds-parade-pascoe-vale-south-vic-3044,662,https://bucket-api.domain.com.au/v1/bucket/image/2017632772_1_1_220302_022519-w1600-h1069
162,Haze,Dr,Point Cook,3030.0,Vic,"{'latitude': -37.9080324, 'longitude': 144.7670867}",House,4,2.0,2.0,AUSD,Advantage Property Group,2017661572,20243,Advantage Property Group,https://www.domain.com.au/real-estate-agencies/advantagepropertygroup-20243,https://www.domain.com.au/162-haze-drive-point-cook-vic-3030-2017661572,627000,,0,CX-4040-ES,https://www.domain.com.au/property-profile/162-haze-drive-point-cook-vic-3030,367,https://bucket-api.domain.com.au/v1/bucket/image/2017661572_1_1_220314_103731-w1920-h1280
7,Bridge,St,Port Melbourne,3207.0,Vic,"{'latitude': -37.8389556, 'longitude': 144.9469339}",House,4,2.0,0.0,AUSD,Jellis Craig Port Phillip Pty Ltd,2017647847,17566,Jellis Craig Port Phillip,https://www.domain.com.au/real-estate-agencies/jelliscraigportphillip-17566,https://www.domain.com.au/7-bridge-street-port-melbourne-vic-3207-2017647847,2000000,,0,BX-8058-DZ,https://www.domain.com.au/property-profile/7-bridge-street-port-melbourne-vic-3207,144,https://bucket-api.domain.com.au/v1/bucket/image/2017647847_1_1_220308_064917-w1600-h1067
1,Danks,St W,Port Melbourne,3207.0,Vic,"{'latitude': -37.8437928, 'longitude': 144.9430323}",Unit,2,1.0,1.0,AUSP,Jellis Craig Port Phillip Pty Ltd,2017630754,17566,Jellis Craig Port Phillip,https://www.domain.com.au/real-estate-agencies/jelliscraigportphillip-17566,https://www.domain.com.au/501-1-danks-street-west-port-melbourne-vic-3207-2017630754,890000,501,0,BJ-7968-AN,https://www.domain.com.au/property-profile/1-danks-street-west-port-melbourne-vic-3207,6835,0
2,Rouse,St,Port Melbourne,3207.0,Vic,"{'latitude': -37.8443239, 'longitude': 144.9437223}",Unit,1,1.0,1.0,AUSD,Simon Graf Real Estate,2017627003,34533,Simon Graf Real Estate,https://www.domain.com.au/real-estate-agencies/simongrafrealestate-34533,https://www.domain.com.au/305-2-rouse-street-port-melbourne-vic-3207-2017627003,660000,305,0,LT-6528-AS,https://www.domain.com.au/property-profile/2-rouse-street-port-melbourne-vic-3207,6835,0
14,Brown,St,Portarlington,3223.0,Vic,"{'latitude': -38.1164876, 'longitude': 144.653439}",House,3,2.0,1.0,AUSD,S&L Bellarine,2017651147,21356,Stockdale & Leggo Bellarine,https://www.domain.com.au/real-estate-agencies/stockdaleleggobellarine-21356,https://www.domain.com.au/14-brown-street-portarlington-vic-3223-2017651147,1636000,,0,SQ-4438-FG,https://www.domain.com.au/property-profile/14-brown-street-portarlington-vic-3223,679,https://bucket-api.domain.com.au/v1/bucket/image/2017651147_1_1_220309_055600-w1200-h800
19,Irving,Av,Prahran,3181.0,Vic,"{'latitude': -37.8577227, 'longitude': 145.0069062}",Unit,2,1.0,1.0,AUHB,Belle Property Armadale,2017654168,3703,Belle Property Armadale,https://www.domain.com.au/real-estate-agencies/bellepropertyarmadale-3703,https://www.domain.com.au/10-19-irving-avenue-prahran-vic-3181-2017654168,530000,10,0,RN-7437-OU,https://www.domain.com.au/property-profile/19-irving-avenue-prahran-vic-3181,1258,0
1,Bruce,St,Preston,3072.0,Vic,"{'latitude': -37.742831, 'longitude': 145.002352}",Townhouse,3,1.0,1.0,AUSD,Jellis Craig Northcote,2017649643,15667,Jellis Craig Northcote,https://www.domain.com.au/real-estate-agencies/jelliscraignorthcote-15667,https://www.domain.com.au/4-1-bruce-street-preston-vic-3072-2017649643,975000,4,0,KL-7884-IA,https://www.domain.com.au/property-profile/1-bruce-street-preston-vic-3072,203,0
28,Charles,St,Preston,3072.0,Vic,"{'latitude': -37.7336787, 'longitude': 144.9883845}",House,2,1.0,1.0,AUSD,BP Inner North,2017649223,32225,Barry Plant Inner North,https://www.domain.com.au/real-estate-agencies/barryplantinnernorth-32225,https://www.domain.com.au/28-charles-street-preston-vic-3072-2017649223,830500,,0,EA-3725-XC,https://www.domain.com.au/property-profile/28-charles-street-preston-vic-3072,144,https://bucket-api.domain.com.au/v1/bucket/image/2017649223_1_1_220309_011549-w2000-h1333
34,Dean,St,Preston,3072.0,Vic,"{'latitude': -37.7355335, 'longitude': 145.0178834}",House,4,2.0,2.0,AUSD,Nelson Alexander Preston,2017649303,4724,Nelson Alexander Preston,https://www.domain.com.au/real-estate-agencies/nelsonalexanderpreston-4724,https://www.domain.com.au/34-dean-street-preston-vic-3072-2017649303,1430000,,0,DQ-4258-GN,https://www.domain.com.au/property-profile/34-dean-street-preston-vic-3072,585,https://bucket-api.domain.com.au/v1/bucket/image/2017649303_1_1_220309_013028-w1600-h1067
23,Mt Pleasant,Rd,Preston,3072.0,Vic,"{'latitude': -37.7445466, 'longitude': 144.9828046}",House,2,1.0,1.0,AUSD,BP Inner North,2017651822,32225,Barry Plant Inner North,https://www.domain.com.au/real-estate-agencies/barryplantinnernorth-32225,https://www.domain.com.au/23-mt-pleasant-road-preston-vic-3072-2017651822,1115000,,0,PV-5575-XH,https://www.domain.com.au/property-profile/23-mt-pleasant-road-preston-vic-3072,527,https://bucket-api.domain.com.au/v1/bucket/image/2017651822_1_1_220309_082234-w1500-h1000
63-65,Roseberry,Av,Preston,3072.0,Vic,"{'latitude': -37.7389977, 'longitude': 145.004457}",Unit,1,1.0,1.0,AUSP,BP Inner North,2017650977,32225,Barry Plant Inner North,https://www.domain.com.au/real-estate-agencies/barryplantinnernorth-32225,https://www.domain.com.au/6-63-65-roseberry-avenue-preston-vic-3072-2017650977,415500,6,0,IQ-8723-XU,https://www.domain.com.au/property-profile/63-65-roseberry-avenue-preston-vic-3072,723,0
70-72,St Georges,Rd,Preston,3072.0,Vic,"{'latitude': -37.743676, 'longitude': 144.9983408}",Townhouse,3,3.0,1.0,AUHB,Holland Price Real Estate,2017638694,27784,_Holland Price Real Estate,https://www.domain.com.au/real-estate-agencies/hollandpricerealestate-27784,https://www.domain.com.au/18-70-72-st-georges-road-preston-vic-3072-2017638694,690000,18,0,OQ-7967-GY,https://www.domain.com.au/property-profile/3-70-72-st-georges-road-preston-vic-3072,51,https://bucket-api.domain.com.au/v1/bucket/image/15000613_1_1_210322_045824-w4032-h2268
11,The Mews,,Preston,3072.0,Vic,"{'latitude': -37.7500208, 'longitude': 144.9844831}",House,3,3.0,2.0,AUSD,Nelson Alexander Preston,2017648449,4724,Nelson Alexander Preston,https://www.domain.com.au/real-estate-agencies/nelsonalexanderpreston-4724,https://www.domain.com.au/11-the-mews-preston-vic-3072-2017648449,1060000,,0,PI-2939-TR,https://www.domain.com.au/property-profile/22-na-botto-court-morphettville-sa-5043,0,0
180,Tyler,St,Preston,3072.0,Vic,"{'latitude': -37.7312212, 'longitude': 145.0172376}",House,3,1.0,2.0,AUSD,RW Reservoir,2017646818,15989,Ray White Reservoir,https://www.domain.com.au/real-estate-agencies/rwreservoir,https://www.domain.com.au/180-tyler-street-preston-vic-3072-2017646818,1205000,,0,YB-8648-HB,https://www.domain.com.au/property-profile/180-tyler-street-preston-vic-3072,519,https://bucket-api.domain.com.au/v1/bucket/image/2017646818_1_1_220308_041435-w2835-h1597
205,Tyler,St,Preston,3072.0,Vic,"{'latitude': -37.7316812, 'longitude': 145.0178403}",House,4,2.0,3.0,AUSD,RW Preston,2017646986,28013,Ray White Preston,https://www.domain.com.au/real-estate-agencies/raywhitepreston-28013,https://www.domain.com.au/205-tyler-street-preston-vic-3072-2017646986,1050000,,0,IP-9392-PP,https://www.domain.com.au/property-profile/205-tyler-street-preston-vic-3072,563,https://bucket-api.domain.com.au/v1/bucket/image/2017646986_1_1_220308_043931-w3464-h2309
2,Ventnor,St,Preston,3072.0,Vic,"{'latitude': -37.7488897, 'longitude': 144.9844614}",House,3,1.0,1.0,AUSD,hockingstuart Preston,2017639874,2630,hockingstuart Preston,https://www.domain.com.au/real-estate-agencies/hockingstuartpreston-2630,https://www.domain.com.au/2-ventnor-street-preston-vic-3072-2017639874,1100000,,0,KJ-4349-PT,https://www.domain.com.au/property-profile/2-ventnor-street-preston-vic-3072,350,https://bucket-api.domain.com.au/v1/bucket/image/2017639874_1_1_220304_025838-w4748-h3159
10,Army,Av,Reservoir,3073.0,Vic,"{'latitude': -37.72258, 'longitude': 144.9918419}",Unit,2,1.0,1.0,AUSD,Barry Plant Reservoir,2017649072,15050,Barry Plant Reservoir,https://www.domain.com.au/real-estate-agencies/barryplantreservoir-15050,https://www.domain.com.au/3-10-army-avenue-reservoir-vic-3073-2017649072,740000,3,0,TF-5735-CD,https://www.domain.com.au/property-profile/10-army-avenue-reservoir-vic-3073,652,0
18,Barron,St,Reservoir,3073.0,Vic,"{'latitude': -37.7052368, 'longitude': 144.9862903}",House,3,1.0,2.0,AUSA,Ray White Epping,2017649455,12728,Ray White Epping,https://www.domain.com.au/real-estate-agencies/rwepping,https://www.domain.com.au/18-barron-street-reservoir-vic-3073-2017649455,935000,,0,CS-1597-ZJ,https://www.domain.com.au/property-profile/18-barron-street-reservoir-vic-3073,542,https://bucket-api.domain.com.au/v1/bucket/image/2017649455_1_1_220309_015640-w3000-h2000
10,Bendigo,St,Reservoir,3073.0,Vic,"{'latitude': -37.7253811, 'longitude': 145.0162905}",House,3,1.0,2.0,AUSD,Nelson Alexander Reservoir,2017648781,30296,Nelson Alexander Reservoir,https://www.domain.com.au/real-estate-agencies/nelsonalexanderreservoir-30296,https://www.domain.com.au/10-bendigo-street-reservoir-vic-3073-2017648781,1340000,,0,VR-2726-YJ,https://www.domain.com.au/property-profile/10-bendigo-street-reservoir-vic-3073,697,https://bucket-api.domain.com.au/v1/bucket/image/2017648781_1_1_220308_115735-w1600-h1067
11,Dunolly,Cr,Reservoir,3073.0,Vic,"{'latitude': -37.715739, 'longitude': 145.02118}",Unit,2,1.0,1.0,AUSD,hockingstuart Preston,2017639766,2630,hockingstuart Preston,https://www.domain.com.au/real-estate-agencies/hockingstuartpreston-2630,https://www.domain.com.au/4-11-dunolly-crescent-reservoir-vic-3073-2017639766,472500,4,0,YJ-9013-GE,https://www.domain.com.au/property-profile/11-dunolly-crescent-reservoir-vic-3073,133,0
15,Kennedy,St,Reservoir,3073.0,Vic,"{'latitude': -37.7227224, 'longitude': 144.9867637}",Unit,2,1.0,1.0,AUSP,Walshe & Whitelock Pty Ltd,2017637241,29046,Walshe & Whitelock Pty Ltd,https://www.domain.com.au/real-estate-agencies/walshewhitelockptyltd-29046,https://www.domain.com.au/2-15-kennedy-street-reservoir-vic-3073-2017637241,727000,2,0,SW-0051-UE,https://www.domain.com.au/property-profile/15-kennedy-street-reservoir-vic-3073,232,https://bucket-api.domain.com.au/v1/bucket/image/w800-h600-5170760_1_pi_150217_120335
38,Miranda,Rd,Reservoir,3073.0,Vic,"{'latitude': -37.7069311, 'longitude': 145.0229666}",Unit,2,1.0,2.0,AUSD,Nelson Alexander Reservoir,2017650840,30296,Nelson Alexander Reservoir,https://www.domain.com.au/real-estate-agencies/nelsonalexanderreservoir-30296,https://www.domain.com.au/3-38-miranda-road-reservoir-vic-3073-2017650840,645000,3,0,PO-8029-PQ,https://www.domain.com.au/property-profile/38-miranda-road-reservoir-vic-3073,182,0
35,Oconnor,St,Reservoir,3073.0,Vic,"{'latitude': -37.7104878, 'longitude': 145.0015689}",Townhouse,2,2.0,1.0,AUSP,Eview Group - C+M Residential,2017642391,28112,Eview Group - C+M Residential,https://www.domain.com.au/real-estate-agencies/eviewgroupcmresidential-28112,https://www.domain.com.au/1-35-oconnor-street-reservoir-vic-3073-2017642391,872500,1,0,JX-6657-AQ,https://www.domain.com.au/property-profile/35-oconnor-street-reservoir-vic-3073,799,https://bucket-api.domain.com.au/v1/bucket/image/12918158_1_1_190211_033435-w1243-h714
142,Purinuan,Rd,Reservoir,3073.0,Vic,"{'latitude': -37.707522, 'longitude': 145.016841}",House,4,2.0,3.0,AUSD,RW Reservoir,2017646756,15989,Ray White Reservoir,https://www.domain.com.au/real-estate-agencies/rwreservoir,https://www.domain.com.au/1-142-purinuan-road-reservoir-vic-3073-2017646756,885000,1,0,GW-5945-RY,https://www.domain.com.au/property-profile/142-purinuan-road-reservoir-vic-3073,743,https://bucket-api.domain.com.au/v1/bucket/image/2016168930_1_1_200319_031928-w1600-h1067
76A,Purinuan,Rd,Reservoir,3073.0,Vic,"{'latitude': -37.708175, 'longitude': 145.024643}",Unit,3,1.0,2.0,AUSD,RW Reservoir,2017646838,15989,Ray White Reservoir,https://www.domain.com.au/real-estate-agencies/rwreservoir,https://www.domain.com.au/3-76a-purinuan-road-reservoir-vic-3073-2017646838,691000,3,0,BO-8632-UB,https://www.domain.com.au/property-profile/76a-purinuan-road-reservoir-vic-3073,246,0
177,Rathcown,Rd,Reservoir,3073.0,Vic,"{'latitude': -37.70853, 'longitude': 145.013957}",Unit,2,1.0,2.0,AUSD,RW Preston,2017647022,28013,Ray White Preston,https://www.domain.com.au/real-estate-agencies/raywhitepreston-28013,https://www.domain.com.au/1-177-rathcown-road-reservoir-vic-3073-2017647022,505000,1,0,CN-0686-DL,https://www.domain.com.au/property-profile/177-rathcown-road-reservoir-vic-3073,205,0
43,Churchill,Av,Reservoir,3073.0,Vic,"{'latitude': -37.6936745, 'longitude': 144.9789863}",Unit,2,2.0,1.0,PTSD,Barry Plant Reservoir,2017645285,15050,Barry Plant Reservoir,https://www.domain.com.au/real-estate-agencies/barryplantreservoir-15050,https://www.domain.com.au/2-43-churchill-avenue-reservoir-vic-3073-2017645285,650000,2,0,UF-8628-LL,https://www.domain.com.au/property-profile/43-churchill-avenue-reservoir-vic-3073,534,0
186,Coppin,St,Richmond,3121.0,Vic,"{'latitude': -37.824438, 'longitude': 145.002569}",House,3,2.0,4.0,AUSD,B&S Richmond,2017654592,3355,Biggin & Scott Richmond,https://www.domain.com.au/real-estate-agencies/bigginscottrichmond-3355,https://www.domain.com.au/186-coppin-street-richmond-vic-3121-2017654592,3250000,,0,DG-5658-IX,https://www.domain.com.au/property-profile/186-coppin-street-richmond-vic-3121,854,https://bucket-api.domain.com.au/v1/bucket/image/2017156779_10_1_210727_052553-w7000-h4667
1,Dyer,St,Richmond,3121.0,Vic,"{'latitude': -37.8175517, 'longitude': 145.0037663}",Unit,3,2.0,3.0,AUSP,Jellis Craig Richmond & Surrounds,2017653285,21535,Jellis Craig Richmond & Surrounds,https://www.domain.com.au/real-estate-agencies/jelliscraigrichmondsurrounds-21535,https://www.domain.com.au/923-1-dyer-street-richmond-vic-3121-2017653285,2055000,923,0,KY-8254-DU,https://www.domain.com.au/property-profile/1-dyer-street-richmond-vic-3121,9266,0
73-75,Somerset,St,Richmond,3121.0,Vic,"{'latitude': -37.8155706, 'longitude': 145.0036151}",Townhouse,2,1.0,1.0,AUSD,B&S Richmond,2017653573,3355,Biggin & Scott Richmond,https://www.domain.com.au/real-estate-agencies/bigginscottrichmond-3355,https://www.domain.com.au/3-75-somerset-street-richmond-vic-3121-2017653573,1005000,3,0,CF-7499-AF,https://www.domain.com.au/property-profile/1-73-75-somerset-street-richmond-vic-3121,233,https://bucket-api.domain.com.au/v1/bucket/image/2017275662_1_1_210923_064208-w1600-h1067
22,The Crofts,,Richmond,3121.0,Vic,"{'latitude': -37.8198518, 'longitude': 144.991035}",House,2,1.0,0.0,AUSD,Belle Property Richmond,2017651670,3719,Belle Property Richmond,https://www.domain.com.au/real-estate-agencies/bellepropertyrichmond-3719,https://www.domain.com.au/22-the-crofts-richmond-vic-3121-2017651670,1445000,,0,PI-2939-TR,https://www.domain.com.au/property-profile/22-na-botto-court-morphettville-sa-5043,0,0
408,Victoria,St,Richmond,3121.0,Vic,"{'latitude': -37.8113337, 'longitude': 145.0053312}",Townhouse,3,1.0,1.0,AUVB,Belle Property Armadale,2017650453,3703,Belle Property Armadale,https://www.domain.com.au/real-estate-agencies/bellepropertyarmadale-3703,https://www.domain.com.au/7-408-victoria-street-richmond-vic-3121-2017650453,900000,7,0,AZ-2782-UO,https://www.domain.com.au/property-profile/408-victoria-street-richmond-vic-3121,0,0
37,Bedford,Rd,Ringwood,3134.0,Vic,"{'latitude': -37.815660199999996, 'longitude': 145.2352197}",Unit,2,1.0,1.0,AUSD,Biggin & Scott Glen Waverley,2017653823,24636,Biggin & Scott Glen Waverley,https://www.domain.com.au/real-estate-agencies/bigginscottglenwaverley-24636,https://www.domain.com.au/2-37-bedford-road-ringwood-vic-3134-2017653823,610000,2,0,OR-4317-HW,https://www.domain.com.au/property-profile/37-bedford-road-ringwood-vic-3134,151,0
19,Hugh,St,Ringwood,3134.0,Vic,"{'latitude': -37.7957681, 'longitude': 145.2476092}",House,2,1.0,2.0,AUSP,RW Croydon (Vic),2017650384,17921,Ray White Croydon,https://www.domain.com.au/real-estate-agencies/raywhitecroydon-17921,https://www.domain.com.au/19-hugh-street-ringwood-vic-3134-2017650384,755000,,0,ZN-6427-HO,https://www.domain.com.au/property-profile/19-hugh-street-ringwood-vic-3134,266,https://bucket-api.domain.com.au/v1/bucket/image/2017650384_1_1_220309_041318-w4755-h3162
179,Wantirna,Rd,Ringwood,3134.0,Vic,"{'latitude': -37.8331693, 'longitude': 145.2276685}",House,3,2.0,1.0,AUSD,Treeby Property Group Pty Ltd,2017649422,35785,Treeby Commercial Real Estate,https://www.domain.com.au/real-estate-agencies/treebycommercialrealestate-35785,https://www.domain.com.au/179-wantirna-road-ringwood-vic-3134-2017649422,750000,,0,ZU-5928-YF,https://www.domain.com.au/property-profile/179-wantirna-road-ringwood-vic-3134,507,https://bucket-api.domain.com.au/v1/bucket/image/2017649422_1_1_220309_015604-w2000-h1500
38,Grey,St,Ringwood East,3135.0,Vic,"{'latitude': -37.8081019, 'longitude': 145.2569917}",Unit,2,1.0,1.0,AUSD,Fletchers Maroondah,2017650961,23129,Fletchers Maroondah,https://www.domain.com.au/real-estate-agencies/fletchersmaroondah-23129,https://www.domain.com.au/1-38-grey-street-ringwood-east-vic-3135-2017650961,690000,1,0,UV-1802-BJ,https://www.domain.com.au/property-profile/38-grey-street-ringwood-east-vic-3135,832,0
4,Jess,Ct,Ringwood East,3135.0,Vic,"{'latitude': -37.8186014, 'longitude': 145.2596104}",House,3,2.0,2.0,AUSP,McGrath Croydon,2017639938,16084,McGrath Croydon,https://www.domain.com.au/real-estate-agencies/mcgrathcroydon-16084,https://www.domain.com.au/4-jess-court-ringwood-east-vic-3135-2017639938,915000,,0,DC-8815-IG,https://www.domain.com.au/property-profile/4-jess-court-ringwood-east-vic-3135,629,https://bucket-api.domain.com.au/v1/bucket/image/2017639938_1_1_220304_031438-w4134-h2756
5,Montalbo,Rd,Ringwood North,3134.0,Vic,"{'latitude': -37.8077923, 'longitude': 145.2180088}",House,6,4.0,2.0,AUSD,The Agency Boroondara,2017641232,32071,The Agency Boroondara,https://www.domain.com.au/real-estate-agencies/theagencyboroondara-32071,https://www.domain.com.au/5-montalbo-road-ringwood-north-vic-3134-2017641232,1545000,,0,VO-7390-LT,https://www.domain.com.au/property-profile/5-montalbo-road-ringwood-north-vic-3134,7280,https://bucket-api.domain.com.au/v1/bucket/image/2017641232_1_1_220304_074229-w1500-h1000
16,Dunsmuir,Dr,Rosebud,3939.0,Vic,"{'latitude': -38.3693494, 'longitude': 144.9038341}",House,3,1.0,2.0,AUSD,BP Rosebud,2017635916,21537,Barry Plant Rosebud,https://www.domain.com.au/real-estate-agencies/barryplantrosebud-21537,https://www.domain.com.au/16-dunsmuir-drive-rosebud-vic-3939-2017635916,794000,,0,TC-6803-QN,https://www.domain.com.au/property-profile/16-dunsmuir-drive-rosebud-vic-3939,605,https://bucket-api.domain.com.au/v1/bucket/image/2017635916_1_1_220303_121706-w1200-h800
2,Murrowong,Av,Rosebud,3939.0,Vic,"{'latitude': -38.3648917, 'longitude': 144.8917542}",House,2,1.0,5.0,AUSP,Ray White Rosebud,2017642943,16668,Ray White Rosebud,https://www.domain.com.au/real-estate-agencies/raywhiterosebud-16668,https://www.domain.com.au/2-murrowong-avenue-rosebud-vic-3939-2017642943,1030000,,0,CM-4378-HV,https://www.domain.com.au/property-profile/2-murrowong-avenue-rosebud-vic-3939,818,https://bucket-api.domain.com.au/v1/bucket/image/2017642943_1_1_220307_011744-w5472-h3648
33,Pickworth,Cr,Rowville,3178.0,Vic,"{'latitude': -37.9348275, 'longitude': 145.2442793}",House,5,3.0,2.0,AUSD,Ray White Ferntree Gully,2017643414,7876,Ray White Ferntree Gully,https://www.domain.com.au/real-estate-agencies/raywhiteferntreegully-7876,https://www.domain.com.au/33-pickworth-crescent-rowville-vic-3178-2017643414,1625000,,0,KD-2089-NP,https://www.domain.com.au/property-profile/33-pickworth-crescent-rowville-vic-3178,749,https://bucket-api.domain.com.au/v1/bucket/image/2017643414_1_1_220307_025949-w4745-h3161
